section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,94,02/09/2021,11765
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217654,02/07/2021,11766
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,221077,01/28/2021,11767
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,29011,02/13/2021,11768
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,28269,02/09/2021,11769
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,12894,01/25/2021,11770
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,85,02/07/2021,11771
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,227897,01/28/2021,11772
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15559,02/13/2021,11773
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14813,02/09/2021,11774
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,01/25/2021,11775
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28960,02/07/2021,11776
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,76,01/28/2021,11777
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13450,02/13/2021,11778
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13455,02/09/2021,11779
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,417403,01/26/2021,11780
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15370,02/07/2021,11781
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27452,01/28/2021,11782
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/13/2021,11783
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,02/09/2021,11784
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,204012,01/26/2021,11785
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13588,02/07/2021,11786
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/07/2021,11787
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,426972,02/08/2021,11788
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209213,02/08/2021,11789
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217678,02/08/2021,11790
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,85,02/08/2021,11791
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28960,02/08/2021,11792
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15370,02/08/2021,11793
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13588,02/08/2021,11794
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/08/2021,11795
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427098,02/09/2021,11796
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209274,02/09/2021,11797
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217739,02/09/2021,11798
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,88,02/09/2021,11799
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28963,02/09/2021,11800
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15370,02/09/2021,11801
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13591,02/09/2021,11802
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/09/2021,11803
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427267,02/10/2021,11804
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209413,02/10/2021,11805
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217767,02/10/2021,11806
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,89,02/10/2021,11807
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28930,02/10/2021,11808
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15375,02/10/2021,11809
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13553,02/10/2021,11810
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/10/2021,11811
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427772,02/11/2021,11812
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209864,02/11/2021,11813
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217816,02/11/2021,11814
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,94,02/11/2021,11815
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,29108,02/11/2021,11816
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15558,02/11/2021,11817
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13548,02/11/2021,11818
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/11/2021,11819
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427703,02/12/2021,11820
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209940,02/12/2021,11821
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217669,02/12/2021,11822
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,95,02/12/2021,11823
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,29008,02/12/2021,11824
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15557,02/12/2021,11825
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13449,02/12/2021,11826
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/12/2021,11827
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427770,02/13/2021,11828
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,209991,02/13/2021,11829
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,455569,02/10/2021,11830
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,224255,02/10/2021,11831
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,231226,02/10/2021,11832
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,95,02/10/2021,11833
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,28302,02/10/2021,11834
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14842,02/10/2021,11835
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13459,02/10/2021,11836
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,02/10/2021,11837
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,455757,02/11/2021,11838
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,224712,02/11/2021,11839
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230951,02/11/2021,11840
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,101,02/11/2021,11841
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27985,02/11/2021,11842
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14848,02/11/2021,11843
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13135,02/11/2021,11844
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,7,02/11/2021,11845
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,455630,02/12/2021,11846
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,224788,02/12/2021,11847
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230746,02/12/2021,11848
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,102,02/12/2021,11849
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27927,02/12/2021,11850
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14848,02/12/2021,11851
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13077,02/12/2021,11852
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,7,02/12/2021,11853
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,455641,02/13/2021,11854
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,224840,02/13/2021,11855
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230704,02/13/2021,11856
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,103,02/13/2021,11857
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27871,02/13/2021,11858
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14849,02/13/2021,11859
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13019,02/13/2021,11860
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,8,02/13/2021,11861
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,455845,02/14/2021,11862
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,225038,02/14/2021,11863
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230710,02/14/2021,11864
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,103,02/14/2021,11865
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27873,02/14/2021,11866
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14849,02/14/2021,11867
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13021,02/14/2021,11868
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,8,02/14/2021,11869
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/23/2021,445251,01/24/2021,11870
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/23/2021,219150,01/24/2021,11871
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,213337,01/26/2021,11872
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14550,01/28/2021,11873
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,427972,02/14/2021,11874
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,210189,02/14/2021,11875
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217689,02/14/2021,11876
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,95,02/14/2021,11877
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,29015,02/14/2021,11878
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15559,02/14/2021,11879
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13454,02/14/2021,11880
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,02/14/2021,11881
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,431898,01/23/2021,11882
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,212485,01/23/2021,11883
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,219361,01/23/2021,11884
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,63,01/23/2021,11885
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,19889,01/23/2021,11886
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,10875,01/23/2021,11887
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,9011,01/23/2021,11888
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,3,01/23/2021,11889
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,437490,01/24/2021,11890
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,214346,01/24/2021,11891
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,223091,01/24/2021,11892
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,64,01/24/2021,11893
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,21914,01/24/2021,11894
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,11634,01/24/2021,11895
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,10277,01/24/2021,11896
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,3,01/24/2021,11897
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,440810,01/25/2021,11898
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,216151,01/25/2021,11899
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,224605,01/25/2021,11900
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,65,01/25/2021,11901
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,24733,01/25/2021,11902
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,13199,01/25/2021,11903
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,11532,01/25/2021,11904
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,2,01/25/2021,11905
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,442870,01/26/2021,11906
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,217798,01/26/2021,11907
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,225014,01/26/2021,11908
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,69,01/26/2021,11909
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,25467,01/26/2021,11910
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,13786,01/26/2021,11911
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,11677,01/26/2021,11912
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,4,01/26/2021,11913
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,446140,01/27/2021,11914
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,219786,01/27/2021,11915
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,226292,01/27/2021,11916
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,74,01/27/2021,11917
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,65,01/26/2021,11918
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,27819,01/26/2021,11919
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,14851,01/26/2021,11920
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,12966,01/26/2021,11921
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,01/26/2021,11922
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,419329,01/27/2021,11923
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,205537,01/27/2021,11924
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,213730,01/27/2021,11925
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,70,01/27/2021,11926
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,27967,01/27/2021,11927
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,14950,01/27/2021,11928
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13014,01/27/2021,11929
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,3,01/27/2021,11930
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,421584,01/28/2021,11931
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,206527,01/28/2021,11932
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,214995,01/28/2021,11933
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,70,01/28/2021,11934
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28265,01/28/2021,11935
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15102,01/28/2021,11936
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13160,01/28/2021,11937
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,3,01/28/2021,11938
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,423595,01/29/2021,11939
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,206690,01/29/2021,11940
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,216842,01/29/2021,11941
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,72,01/29/2021,11942
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28345,01/29/2021,11943
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15175,01/29/2021,11944
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13167,01/29/2021,11945
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,3,01/29/2021,11946
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,424205,01/30/2021,11947
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,206881,01/30/2021,11948
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217257,01/30/2021,11949
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,76,01/30/2021,11950
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28718,01/30/2021,11951
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15190,01/30/2021,11952
Vaccine Administration,Administration,Daily,Pfizer,01/21/2021,13526,01/30/2021,11953
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/21/2021,2,01/30/2021,11954
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/21/2021,424364,01/31/2021,11955
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/21/2021,207019,01/31/2021,11956
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/21/2021,217277,01/31/2021,11957
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/21/2021,77,01/31/2021,11958
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/21/2021,28720,01/31/2021,11959
Vaccine Administration,Administration,Daily,Moderna,01/21/2021,15192,01/31/2021,11960
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,12902,01/28/2021,11961
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,01/28/2021,11962
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,451209,01/29/2021,11963
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,221379,01/29/2021,11964
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,229767,01/29/2021,11965
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,78,01/29/2021,11966
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27614,01/29/2021,11967
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14689,01/29/2021,11968
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,12925,01/29/2021,11969
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,01/29/2021,11970
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,451831,01/30/2021,11971
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,221578,01/30/2021,11972
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230186,01/30/2021,11973
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,82,01/30/2021,11974
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,27626,01/30/2021,11975
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14697,01/30/2021,11976
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,12929,01/30/2021,11977
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,01/30/2021,11978
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,452498,01/31/2021,11979
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,221716,01/31/2021,11980
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230714,01/31/2021,11981
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,83,01/31/2021,11982
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,28134,01/31/2021,11983
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14697,01/31/2021,11984
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13437,01/31/2021,11985
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,01/31/2021,11986
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,452878,02/01/2021,11987
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,222041,02/01/2021,11988
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230769,02/01/2021,11989
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,83,02/01/2021,11990
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,28140,02/01/2021,11991
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14703,02/01/2021,11992
Vaccine Administration,Administration,Daily,Pfizer,01/22/2021,13437,02/01/2021,11993
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/22/2021,6,02/01/2021,11994
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/22/2021,453194,02/02/2021,11995
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/22/2021,222308,02/02/2021,11996
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/22/2021,230817,02/02/2021,11997
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/22/2021,83,02/02/2021,11998
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/22/2021,28147,02/02/2021,11999
Vaccine Administration,Administration,Daily,Moderna,01/22/2021,14706,02/02/2021,12000
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,51681,02/01/2021,12001
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,17,02/01/2021,12002
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,475036,02/02/2021,12003
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,233942,02/02/2021,12004
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,241021,02/02/2021,12005
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,87,02/02/2021,12006
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,594082,02/02/2021,12007
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,302517,02/02/2021,12008
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,291443,02/02/2021,12009
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,110,02/02/2021,12010
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,6696,02/02/2021,12011
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,3401,02/02/2021,12012
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,3295,02/02/2021,12013
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,0,02/02/2021,12014
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,125716,02/02/2021,12015
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,71976,02/02/2021,12016
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,53717,02/02/2021,12017
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,23,02/02/2021,12018
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,476090,02/03/2021,12019
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,234505,02/03/2021,12020
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,241509,02/03/2021,12021
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,89,02/03/2021,12022
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,598804,02/03/2021,12023
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,305751,02/03/2021,12024
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,292922,02/03/2021,12025
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,117,02/03/2021,12026
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,6729,02/03/2021,12027
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,3432,02/03/2021,12028
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,3297,02/03/2021,12029
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,0,02/03/2021,12030
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,129416,02/03/2021,12031
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,74678,02/03/2021,12032
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,54710,02/03/2021,12033
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,28,02/03/2021,12034
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,476353,02/04/2021,12035
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,234640,02/04/2021,12036
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,241634,02/04/2021,12037
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,91,02/04/2021,12038
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,600257,02/04/2021,12039
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,306168,02/04/2021,12040
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,293954,02/04/2021,12041
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,120,02/04/2021,12042
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,6732,02/04/2021,12043
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,3434,02/04/2021,12044
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,3298,02/04/2021,12045
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,0,02/04/2021,12046
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,130609,02/04/2021,12047
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,74962,02/04/2021,12048
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,55618,02/04/2021,12049
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,29,02/04/2021,12050
Vaccine Administration,Administration,Daily,Pfizer,01/23/2021,7338,02/05/2021,12051
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,2687,01/26/2021,12052
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,476509,02/05/2021,12053
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/23/2021,14923,01/30/2021,12054
