section,category,metric,type,date,value,publish_date,ObjectId
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/26/2021,513897,02/08/2021,24380
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/26/2021,261972,02/08/2021,24381
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/26/2021,251835,02/08/2021,24382
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/26/2021,101,02/08/2021,24383
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/26/2021,18543,02/08/2021,24384
Vaccine Administration,Administration,Daily,Moderna,01/26/2021,13241,02/08/2021,24385
Vaccine Administration,Administration,Daily,Pfizer,01/26/2021,5300,02/08/2021,24386
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/26/2021,2,02/08/2021,24387
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/27/2021,539522,02/08/2021,24388
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/27/2021,277999,02/08/2021,24389
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/27/2021,261433,02/08/2021,24390
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/27/2021,102,02/08/2021,24391
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/27/2021,25625,02/08/2021,24392
Vaccine Administration,Administration,Daily,Moderna,01/27/2021,16027,02/08/2021,24393
Vaccine Administration,Administration,Daily,Pfizer,01/27/2021,9598,02/08/2021,24394
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/27/2021,1,02/08/2021,24395
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/28/2021,562005,02/08/2021,24396
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/28/2021,292344,02/08/2021,24397
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/28/2021,269568,02/08/2021,24398
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/28/2021,108,02/08/2021,24399
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/28/2021,22483,02/08/2021,24400
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/23/2021,99,02/09/2021,24401
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/23/2021,15620,02/09/2021,24402
Vaccine Administration,Administration,Daily,Moderna,01/23/2021,8267,02/09/2021,24403
Vaccine Administration,Administration,Daily,Pfizer,01/23/2021,7349,02/09/2021,24404
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/23/2021,5,02/09/2021,24405
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/24/2021,477734,02/09/2021,24406
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/24/2021,235791,02/09/2021,24407
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/24/2021,241852,02/09/2021,24408
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/24/2021,100,02/09/2021,24409
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/24/2021,604408,02/09/2021,24410
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/24/2021,308024,02/09/2021,24411
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/24/2021,296239,02/09/2021,24412
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/24/2021,128,02/09/2021,24413
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/24/2021,6747,02/09/2021,24414
Vaccine Administration,Administration,Daily,Moderna,01/24/2021,3437,02/09/2021,24415
Vaccine Administration,Administration,Daily,Pfizer,01/24/2021,3309,02/09/2021,24416
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/24/2021,1,02/09/2021,24417
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/24/2021,133395,02/09/2021,24418
Vaccine Administration,Administration,Weekly,Moderna,01/24/2021,75670,02/09/2021,24419
Vaccine Administration,Administration,Weekly,Pfizer,01/24/2021,57696,02/09/2021,24420
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/24/2021,29,02/09/2021,24421
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/25/2021,495538,02/09/2021,24422
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/25/2021,248818,02/09/2021,24423
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/25/2021,246627,02/09/2021,24424
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/25/2021,102,02/09/2021,24425
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/25/2021,17804,02/09/2021,24426
Vaccine Administration,Administration,Daily,Moderna,01/25/2021,13027,02/09/2021,24427
Vaccine Administration,Administration,Daily,Pfizer,01/25/2021,4775,02/09/2021,24428
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/25/2021,2,02/09/2021,24429
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/26/2021,514181,02/09/2021,24430
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/26/2021,262156,02/09/2021,24431
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/26/2021,251930,02/09/2021,24432
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/26/2021,104,02/09/2021,24433
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/26/2021,18643,02/09/2021,24434
Vaccine Administration,Administration,Daily,Moderna,01/26/2021,13338,02/09/2021,24435
Vaccine Administration,Administration,Daily,Pfizer,01/26/2021,5303,02/09/2021,24436
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/26/2021,2,02/09/2021,24437
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/27/2021,539821,02/09/2021,24438
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/27/2021,278192,02/09/2021,24439
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/27/2021,261534,02/09/2021,24440
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/27/2021,105,02/09/2021,24441
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/27/2021,25640,02/09/2021,24442
Vaccine Administration,Administration,Daily,Moderna,01/27/2021,16036,02/09/2021,24443
Vaccine Administration,Administration,Daily,Pfizer,01/27/2021,9604,02/09/2021,24444
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/27/2021,1,02/09/2021,24445
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/28/2021,562324,02/09/2021,24446
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/28/2021,292553,02/09/2021,24447
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/28/2021,269673,02/09/2021,24448
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/28/2021,111,02/09/2021,24449
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/28/2021,22503,02/09/2021,24450
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/02/2021,6,02/09/2021,24451
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/03/2021,675552,02/09/2021,24452
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/03/2021,341064,02/09/2021,24453
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/03/2021,334370,02/09/2021,24454
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/03/2021,141,02/09/2021,24455
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/03/2021,25530,02/09/2021,24456
Vaccine Administration,Administration,Daily,Moderna,02/03/2021,12931,02/09/2021,24457
Vaccine Administration,Administration,Daily,Pfizer,02/03/2021,12597,02/09/2021,24458
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/03/2021,6,02/09/2021,24459
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/04/2021,708077,02/09/2021,24460
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/04/2021,358228,02/09/2021,24461
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/04/2021,349731,02/09/2021,24462
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/04/2021,141,02/09/2021,24463
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/04/2021,32525,02/09/2021,24464
Vaccine Administration,Administration,Daily,Moderna,02/04/2021,17164,02/09/2021,24465
Vaccine Administration,Administration,Daily,Pfizer,02/04/2021,15361,02/09/2021,24466
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/04/2021,0,02/09/2021,24467
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/05/2021,742365,02/09/2021,24468
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/05/2021,374617,02/09/2021,24469
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/05/2021,367625,02/09/2021,24470
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/05/2021,146,02/09/2021,24471
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/05/2021,34288,02/09/2021,24472
Vaccine Administration,Administration,Daily,Moderna,02/05/2021,16389,02/09/2021,24473
Vaccine Administration,Administration,Daily,Pfizer,02/05/2021,17894,02/09/2021,24474
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/05/2021,5,02/09/2021,24475
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/06/2021,762994,02/09/2021,24476
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/06/2021,383628,02/09/2021,24477
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/06/2021,379222,02/09/2021,24478
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/06/2021,167,02/09/2021,24479
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/06/2021,20629,02/09/2021,24480
Vaccine Administration,Administration,Daily,Moderna,02/06/2021,9011,02/09/2021,24481
Vaccine Administration,Administration,Daily,Pfizer,02/06/2021,11597,02/09/2021,24482
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/06/2021,21,02/09/2021,24483
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/07/2021,766089,02/09/2021,24484
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/07/2021,384850,02/09/2021,24485
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/07/2021,381095,02/09/2021,24486
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/07/2021,167,02/09/2021,24487
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,02/07/2021,782871,02/09/2021,24488
Vaccine Administration,Administration,Cumulative Weekly,Moderna,02/07/2021,391997,02/09/2021,24489
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,02/07/2021,390690,02/09/2021,24490
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,02/07/2021,167,02/09/2021,24491
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/07/2021,3095,02/09/2021,24492
Vaccine Administration,Administration,Daily,Moderna,02/07/2021,1222,02/09/2021,24493
Vaccine Administration,Administration,Daily,Pfizer,02/07/2021,1873,02/09/2021,24494
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/07/2021,0,02/09/2021,24495
Vaccine Administration,Administration,Weekly,All COVID Vaccines,02/07/2021,19837,02/09/2021,24496
Vaccine Administration,Administration,Weekly,Moderna,02/07/2021,8369,02/09/2021,24497
Vaccine Administration,Administration,Weekly,Pfizer,02/07/2021,11468,02/09/2021,24498
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,02/07/2021,0,02/09/2021,24499
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,02/08/2021,782831,02/09/2021,24500
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/01/2021,19,02/09/2021,24501
Vaccine Administration,Administration,Daily,Moderna,01/06/2021,10451,02/09/2021,24502
Vaccine Administration,Administration,Cumulative Daily,Moderna,02/08/2021,391997,02/09/2021,24503
Vaccine Administration,Administration,Cumulative Daily,Pfizer,02/08/2021,390690,02/09/2021,24504
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,02/08/2021,167,02/09/2021,24505
Vaccine Administration,Administration,Daily,All COVID Vaccines,02/08/2021,16742,02/09/2021,24506
Vaccine Administration,Administration,Daily,Moderna,02/08/2021,7147,02/09/2021,24507
Vaccine Administration,Administration,Daily,Pfizer,02/08/2021,9595,02/09/2021,24508
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,02/08/2021,0,02/09/2021,24509
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/14/2020,196,02/10/2021,24510
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/14/2020,195,02/10/2021,24511
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/14/2020,0,02/10/2021,24512
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/14/2020,196,02/10/2021,24513
Vaccine Administration,Administration,Daily,Pfizer,12/14/2020,195,02/10/2021,24514
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/14/2020,0,02/10/2021,24515
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/15/2020,420,02/10/2021,24516
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/15/2020,416,02/10/2021,24517
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/15/2020,0,02/10/2021,24518
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/15/2020,224,02/10/2021,24519
Vaccine Administration,Administration,Daily,Pfizer,12/15/2020,221,02/10/2021,24520
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/15/2020,0,02/10/2021,24521
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/16/2020,4209,02/10/2021,24522
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/16/2020,4200,02/10/2021,24523
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/16/2020,0,02/10/2021,24524
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/16/2020,3789,02/10/2021,24525
Vaccine Administration,Administration,Daily,Pfizer,12/16/2020,3784,02/10/2021,24526
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/16/2020,0,02/10/2021,24527
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/17/2020,16385,02/10/2021,24528
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/17/2020,16375,02/10/2021,24529
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/17/2020,1,02/10/2021,24530
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/17/2020,12176,02/10/2021,24531
Vaccine Administration,Administration,Daily,Pfizer,12/17/2020,12175,02/10/2021,24532
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/17/2020,1,02/10/2021,24533
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/18/2020,28628,02/10/2021,24534
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/18/2020,28614,02/10/2021,24535
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/18/2020,1,02/10/2021,24536
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/18/2020,12243,02/10/2021,24537
Vaccine Administration,Administration,Daily,Pfizer,12/18/2020,12239,02/10/2021,24538
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/18/2020,0,02/10/2021,24539
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/19/2020,34091,02/10/2021,24540
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/19/2020,34073,02/10/2021,24541
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/19/2020,1,02/10/2021,24542
Vaccine Administration,Administration,Daily,All COVID Vaccines,12/19/2020,5463,02/10/2021,24543
Vaccine Administration,Administration,Daily,Pfizer,12/19/2020,5459,02/10/2021,24544
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,12/19/2020,0,02/10/2021,24545
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,12/20/2020,36962,02/10/2021,24546
Vaccine Administration,Administration,Cumulative Daily,Moderna,12/20/2020,7,02/10/2021,24547
Vaccine Administration,Administration,Cumulative Daily,Pfizer,12/20/2020,36935,02/10/2021,24548
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,12/20/2020,3,02/10/2021,24549
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,12/20/2020,70995,02/10/2021,24550
Vaccine Administration,Administration,Cumulative Weekly,Moderna,12/20/2020,19594,02/10/2021,24551
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,12/20/2020,51375,02/10/2021,24552
Vaccine Administration,Administration,Daily,Pfizer,01/06/2021,9020,02/09/2021,24553
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/01/2021,906,02/09/2021,24554
Vaccine Administration,Administration,Daily,Moderna,01/28/2021,14361,02/09/2021,24555
Vaccine Administration,Administration,Daily,Moderna,01/17/2021,2172,02/09/2021,24556
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/11/2021,5,02/09/2021,24557
Vaccine Administration,Administration,Daily,Moderna,01/01/2021,374,02/09/2021,24558
Vaccine Administration,Administration,Daily,Pfizer,01/01/2021,532,02/09/2021,24559
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/01/2021,0,02/09/2021,24560
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/02/2021,122627,02/09/2021,24561
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/02/2021,53517,02/09/2021,24562
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/02/2021,69086,02/09/2021,24563
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/02/2021,20,02/09/2021,24564
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/02/2021,5859,02/09/2021,24565
Vaccine Administration,Administration,Daily,Moderna,01/02/2021,2089,02/09/2021,24566
Vaccine Administration,Administration,Daily,Pfizer,01/02/2021,3769,02/09/2021,24567
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/02/2021,1,02/09/2021,24568
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/03/2021,124666,02/09/2021,24569
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/03/2021,54320,02/09/2021,24570
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/03/2021,70322,02/09/2021,24571
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/03/2021,20,02/09/2021,24572
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/03/2021,234946,02/09/2021,24573
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/03/2021,110156,02/09/2021,24574
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/03/2021,124734,02/09/2021,24575
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/03/2021,39,02/09/2021,24576
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/03/2021,2039,02/09/2021,24577
Vaccine Administration,Administration,Daily,Moderna,01/03/2021,803,02/09/2021,24578
Vaccine Administration,Administration,Daily,Pfizer,01/03/2021,1236,02/09/2021,24579
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/03/2021,0,02/09/2021,24580
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/03/2021,112306,02/09/2021,24581
Vaccine Administration,Administration,Weekly,Moderna,01/03/2021,56639,02/09/2021,24582
Vaccine Administration,Administration,Weekly,Pfizer,01/03/2021,55648,02/09/2021,24583
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/03/2021,19,02/09/2021,24584
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/04/2021,133610,02/09/2021,24585
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/04/2021,60096,02/09/2021,24586
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/04/2021,73488,02/09/2021,24587
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/04/2021,22,02/09/2021,24588
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/04/2021,8944,02/09/2021,24589
Vaccine Administration,Administration,Daily,Moderna,01/04/2021,5776,02/09/2021,24590
Vaccine Administration,Administration,Daily,Pfizer,01/04/2021,3166,02/09/2021,24591
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/04/2021,2,02/09/2021,24592
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/05/2021,145496,02/09/2021,24593
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/05/2021,67987,02/09/2021,24594
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/05/2021,77481,02/09/2021,24595
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/05/2021,25,02/09/2021,24596
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/05/2021,11886,02/09/2021,24597
Vaccine Administration,Administration,Daily,Moderna,01/05/2021,7891,02/09/2021,24598
Vaccine Administration,Administration,Daily,Pfizer,01/05/2021,3993,02/09/2021,24599
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/05/2021,3,02/09/2021,24600
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/06/2021,164969,02/09/2021,24601
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/06/2021,78438,02/09/2021,24602
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/06/2021,86501,02/09/2021,24603
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/06/2021,28,02/09/2021,24604
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/06/2021,19473,02/09/2021,24605
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/06/2021,3,02/09/2021,24606
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/12/2021,271970,02/09/2021,24607
Vaccine Administration,Administration,Daily,Pfizer,01/17/2021,1710,02/09/2021,24608
Vaccine Administration,Administration,Daily,Pfizer,01/28/2021,8139,02/09/2021,24609
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/07/2021,191327,02/09/2021,24610
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/07/2021,89768,02/09/2021,24611
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/07/2021,101526,02/09/2021,24612
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/07/2021,31,02/09/2021,24613
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/07/2021,26358,02/09/2021,24614
Vaccine Administration,Administration,Daily,Moderna,01/07/2021,11330,02/09/2021,24615
Vaccine Administration,Administration,Daily,Pfizer,01/07/2021,15025,02/09/2021,24616
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/07/2021,3,02/09/2021,24617
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/08/2021,221060,02/09/2021,24618
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/08/2021,103436,02/09/2021,24619
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/08/2021,117587,02/09/2021,24620
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/08/2021,35,02/09/2021,24621
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/08/2021,29733,02/09/2021,24622
Vaccine Administration,Administration,Daily,Moderna,01/08/2021,13668,02/09/2021,24623
Vaccine Administration,Administration,Daily,Pfizer,01/08/2021,16061,02/09/2021,24624
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/08/2021,4,02/09/2021,24625
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/09/2021,234931,02/09/2021,24626
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/09/2021,110156,02/09/2021,24627
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/09/2021,124734,02/09/2021,24628
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/09/2021,39,02/09/2021,24629
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/09/2021,13871,02/09/2021,24630
Vaccine Administration,Administration,Daily,Moderna,01/09/2021,6720,02/09/2021,24631
Vaccine Administration,Administration,Daily,Pfizer,01/09/2021,7147,02/09/2021,24632
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/09/2021,4,02/09/2021,24633
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/10/2021,239188,02/09/2021,24634
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/10/2021,111599,02/09/2021,24635
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/10/2021,127548,02/09/2021,24636
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/10/2021,39,02/09/2021,24637
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,01/10/2021,342840,02/09/2021,24638
Vaccine Administration,Administration,Cumulative Weekly,Moderna,01/10/2021,163832,02/09/2021,24639
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,01/10/2021,178919,02/09/2021,24640
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,01/10/2021,72,02/09/2021,24641
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/10/2021,4257,02/09/2021,24642
Vaccine Administration,Administration,Daily,Moderna,01/10/2021,1443,02/09/2021,24643
Vaccine Administration,Administration,Daily,Pfizer,01/10/2021,2814,02/09/2021,24644
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/10/2021,0,02/09/2021,24645
Vaccine Administration,Administration,Weekly,All COVID Vaccines,01/10/2021,107894,02/09/2021,24646
Vaccine Administration,Administration,Weekly,Moderna,01/10/2021,53676,02/09/2021,24647
Vaccine Administration,Administration,Weekly,Pfizer,01/10/2021,54185,02/09/2021,24648
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,01/10/2021,33,02/09/2021,24649
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/11/2021,255970,02/09/2021,24650
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/11/2021,119401,02/09/2021,24651
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/11/2021,136523,02/09/2021,24652
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/11/2021,44,02/09/2021,24653
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/11/2021,16782,02/09/2021,24654
Vaccine Administration,Administration,Daily,Moderna,01/11/2021,7802,02/09/2021,24655
Vaccine Administration,Administration,Daily,Pfizer,01/11/2021,8975,02/09/2021,24656
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/28/2021,6,02/09/2021,24657
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/17/2021,4,02/09/2021,24658
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/12/2021,127402,02/09/2021,24659
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/12/2021,144519,02/09/2021,24660
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,01/12/2021,47,02/09/2021,24661
Vaccine Administration,Administration,Daily,All COVID Vaccines,01/12/2021,16000,02/09/2021,24662
Vaccine Administration,Administration,Daily,Moderna,01/12/2021,8001,02/09/2021,24663
Vaccine Administration,Administration,Daily,Pfizer,01/12/2021,7996,02/09/2021,24664
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,01/12/2021,3,02/09/2021,24665
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,01/13/2021,292491,02/09/2021,24666
Vaccine Administration,Administration,Cumulative Daily,Moderna,01/13/2021,138328,02/09/2021,24667
Vaccine Administration,Administration,Cumulative Daily,Pfizer,01/13/2021,154098,02/09/2021,24668
