section,category,metric,type,date,value,publish_date,ObjectId
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,12,01/31/2021,24567
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.9,01/31/2021,24568
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,15.2,01/31/2021,24569
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.3,01/31/2021,24570
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/07/2021,24571
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.4,02/19/2021,24572
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/10/2021,24573
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,13,02/01/2021,24574
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.2,02/15/2021,24575
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/19/2021,24576
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19,02/10/2021,24577
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.3,02/19/2021,24578
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.6,02/19/2021,24579
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11.2,02/10/2021,24580
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.5,02/19/2021,24581
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.7,02/10/2021,24582
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.2,02/19/2021,24583
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,12,02/10/2021,24584
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.8,02/19/2021,24585
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19.2,02/07/2021,24586
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,13.1,02/01/2021,24587
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15,02/16/2021,24588
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.9,02/10/2021,24589
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,11.6,02/19/2021,24590
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11.4,02/07/2021,24591
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,11.6,02/01/2021,24592
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.5,02/16/2021,24593
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,13,02/10/2021,24594
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.1,02/19/2021,24595
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,11.5,02/07/2021,24596
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,14.5,02/01/2021,24597
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,9,02/16/2021,24598
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,6.9,02/10/2021,24599
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,10.9,02/10/2021,24600
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.3,02/10/2021,24601
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/10/2021,24602
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.1,02/10/2021,24603
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.6,02/10/2021,24604
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.5,02/10/2021,24605
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.3,02/10/2021,24606
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15.1,02/11/2021,24607
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.8,02/11/2021,24608
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.8,02/11/2021,24609
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.8,02/11/2021,24610
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11,02/11/2021,24611
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.6,02/11/2021,24612
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.8,02/11/2021,24613
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.9,02/11/2021,24614
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,13,02/11/2021,24615
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,6.9,02/11/2021,24616
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,10.9,02/11/2021,24617
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.4,02/11/2021,24618
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/11/2021,24619
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7,02/11/2021,24620
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.6,02/11/2021,24621
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.5,02/11/2021,24622
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.3,02/11/2021,24623
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15,02/12/2021,24624
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.7,02/12/2021,24625
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/12/2021,24626
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.6,02/12/2021,24627
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.7,02/12/2021,24628
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.5,02/12/2021,24629
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.7,02/12/2021,24630
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.9,02/12/2021,24631
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.6,02/12/2021,24632
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,6.9,02/12/2021,24633
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,10.9,02/12/2021,24634
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.2,02/12/2021,24635
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/12/2021,24636
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.1,02/12/2021,24637
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.1,02/19/2021,24638
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.5,02/16/2021,24639
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.3,02/01/2021,24640
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,12.2,02/07/2021,24641
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,10.3,02/07/2021,24642
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.8,02/07/2021,24643
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7,02/07/2021,24644
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11,02/07/2021,24645
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.4,02/07/2021,24646
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/07/2021,24647
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.3,02/07/2021,24648
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,9,02/07/2021,24649
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.7,02/07/2021,24650
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.7,02/07/2021,24651
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15.4,02/08/2021,24652
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,13,02/08/2021,24653
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/08/2021,24654
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19.1,02/08/2021,24655
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11.4,02/08/2021,24656
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.8,02/19/2021,24657
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,11.4,02/08/2021,24658
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.4,02/01/2021,24659
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.8,02/16/2021,24660
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.2,02/19/2021,24661
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,12.2,02/08/2021,24662
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,8.6,02/01/2021,24663
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.7,02/16/2021,24664
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.5,02/19/2021,24665
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,10.3,02/08/2021,24666
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.5,02/01/2021,24667
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.6,02/16/2021,24668
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.5,02/19/2021,24669
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.8,02/08/2021,24670
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,8.3,02/01/2021,24671
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,10,02/16/2021,24672
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.8,02/16/2021,24673
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.3,02/16/2021,24674
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.1,02/16/2021,24675
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.2,02/16/2021,24676
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.2,02/16/2021,24677
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.5,02/16/2021,24678
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.6,02/16/2021,24679
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.5,02/16/2021,24680
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.2,02/16/2021,24681
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,14.7,02/17/2021,24682
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.5,02/17/2021,24683
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/17/2021,24684
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.4,02/17/2021,24685
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.8,02/17/2021,24686
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.6,02/17/2021,24687
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.4,02/17/2021,24688
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,10,02/17/2021,24689
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.5,02/17/2021,24690
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.2,02/17/2021,24691
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.2,02/17/2021,24692
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.7,02/17/2021,24693
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.1,02/17/2021,24694
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.5,02/17/2021,24695
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.4,02/17/2021,24696
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.4,02/17/2021,24697
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.2,02/17/2021,24698
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,14.7,02/18/2021,24699
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.4,02/18/2021,24700
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/18/2021,24701
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.2,02/18/2021,24702
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.7,02/18/2021,24703
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.5,02/18/2021,24704
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.3,02/18/2021,24705
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.9,02/18/2021,24706
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,11.9,02/18/2021,24707
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.1,02/18/2021,24708
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.1,02/18/2021,24709
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.8,02/18/2021,24710
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.3,02/19/2021,24711
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.1,02/19/2021,24712
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,14.6,02/20/2021,24713
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.4,02/20/2021,24714
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.8,02/20/2021,24715
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,18.2,02/20/2021,24716
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,10.6,02/20/2021,24717
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,10.4,02/20/2021,24718
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,11.2,02/20/2021,24719
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,9.8,02/20/2021,24720
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,10.7,02/20/2021,24721
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.1,02/20/2021,24722
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.1,02/20/2021,24723
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.7,02/20/2021,24724
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.2,02/20/2021,24725
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,9.3,02/01/2021,24726
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.5,02/20/2021,24727
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.4,02/20/2021,24728
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,12.4,02/01/2021,24729
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.2,02/20/2021,24730
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7,02/08/2021,24731
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,6.9,02/20/2021,24732
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11,02/08/2021,24733
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.8,02/01/2021,24734
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,13.3,01/28/2021,24735
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.4,02/08/2021,24736
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15.9,02/02/2021,24737
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,14,01/28/2021,24738
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/08/2021,24739
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,13.7,02/02/2021,24740
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.8,01/28/2021,24741
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.3,02/08/2021,24742
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,9.1,02/02/2021,24743
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,12.5,01/28/2021,24744
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,16.9,01/28/2021,24745
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,12.8,01/28/2021,24746
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,12.7,01/28/2021,24747
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,11.3,01/28/2021,24748
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,15.9,01/28/2021,24749
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.4,01/28/2021,24750
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,12,01/28/2021,24751
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19.9,02/02/2021,24752
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,12.1,02/02/2021,24753
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,12.9,02/02/2021,24754
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,13,02/02/2021,24755
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,11.4,02/02/2021,24756
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,14.4,02/02/2021,24757
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.3,02/02/2021,24758
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.4,02/02/2021,24759
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,8.1,02/02/2021,24760
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/02/2021,24761
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,8.1,02/02/2021,24762
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,9.2,02/02/2021,24763
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,12.3,02/02/2021,24764
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.8,02/02/2021,24765
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15.8,02/03/2021,24766
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,13.6,02/03/2021,24767
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,9.1,02/03/2021,24768
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19.6,02/03/2021,24769
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11.9,02/03/2021,24770
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,12.7,02/03/2021,24771
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,12.9,02/03/2021,24772
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,11.3,02/03/2021,24773
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,14.3,02/03/2021,24774
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7.1,02/03/2021,24775
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11.4,02/03/2021,24776
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.9,02/03/2021,24777
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/03/2021,24778
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7.8,02/03/2021,24779
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.8,02/03/2021,24780
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,12.2,02/03/2021,24781
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.7,02/03/2021,24782
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,9,02/08/2021,24783
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,30-39,,11.7,02/08/2021,24784
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,30-39,,7.7,02/08/2021,24785
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,30-39,,15.3,02/09/2021,24786
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,30-39,,12.9,02/09/2021,24787
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,30-39,,8.9,02/09/2021,24788
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,30-39,,19,02/09/2021,24789
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,30-39,,11.3,02/09/2021,24790
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,30-39,,11,02/09/2021,24791
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,30-39,,12.1,02/09/2021,24792
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,30-39,,10,02/09/2021,24793
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,30-39,,12.9,02/09/2021,24794
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,30-39,,7,02/09/2021,24795
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,30-39,,11,02/09/2021,24796
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,30-39,,7.3,02/09/2021,24797
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,30-39,,5.4,02/09/2021,24798
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,30-39,,7,02/09/2021,24799
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,30-39,,8.8,02/09/2021,24800
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,14.3,02/18/2021,24801
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.4,02/18/2021,24802
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.4,02/18/2021,24803
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.3,02/18/2021,24804
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,12.7,02/18/2021,24805
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.2,02/18/2021,24806
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.6,02/18/2021,24807
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,9.6,02/18/2021,24808
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/18/2021,24809
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.9,02/18/2021,24810
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.3,02/12/2021,24811
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.8,02/18/2021,24812
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.4,02/18/2021,24813
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.4,02/15/2021,24814
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.5,02/18/2021,24815
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.5,02/19/2021,24816
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12.2,02/19/2021,24817
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.4,02/19/2021,24818
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.2,02/19/2021,24819
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,14.3,02/19/2021,24820
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.4,02/19/2021,24821
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.4,02/19/2021,24822
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.2,02/19/2021,24823
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,12.4,02/19/2021,24824
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.2,02/19/2021,24825
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.6,02/19/2021,24826
County-level Data,Percent of Cumulative Vaccines by Demographics,Pueblo,40-49,,9.6,02/19/2021,24827
County-level Data,Percent of Cumulative Vaccines by Demographics,South Region,40-49,,6.3,02/19/2021,24828
County-level Data,Percent of Cumulative Vaccines by Demographics,South Central Region,40-49,,7.9,02/19/2021,24829
County-level Data,Percent of Cumulative Vaccines by Demographics,South West Region,40-49,,8.9,02/19/2021,24830
County-level Data,Percent of Cumulative Vaccines by Demographics,Weld,40-49,,11.4,02/19/2021,24831
County-level Data,Percent of Cumulative Vaccines by Demographics,West Region,40-49,,8.5,02/19/2021,24832
County-level Data,Percent of Cumulative Vaccines by Demographics,Adams,40-49,,12.4,02/20/2021,24833
County-level Data,Percent of Cumulative Vaccines by Demographics,Arapahoe,40-49,,12.1,02/20/2021,24834
County-level Data,Percent of Cumulative Vaccines by Demographics,Broomfield & Boulder Region,40-49,,10.4,02/20/2021,24835
County-level Data,Percent of Cumulative Vaccines by Demographics,Denver,40-49,,11.1,02/20/2021,24836
County-level Data,Percent of Cumulative Vaccines by Demographics,Douglas,40-49,,14.3,02/20/2021,24837
County-level Data,Percent of Cumulative Vaccines by Demographics,El Paso,40-49,,10.3,02/20/2021,24838
County-level Data,Percent of Cumulative Vaccines by Demographics,Jefferson,40-49,,10.3,02/20/2021,24839
County-level Data,Percent of Cumulative Vaccines by Demographics,Larimer,40-49,,10.2,02/20/2021,24840
County-level Data,Percent of Cumulative Vaccines by Demographics,Mesa,40-49,,11.3,02/20/2021,24841
County-level Data,Percent of Cumulative Vaccines by Demographics,North East Region,40-49,,7.2,02/20/2021,24842
County-level Data,Percent of Cumulative Vaccines by Demographics,North West Region,40-49,,11.7,02/20/2021,24843
