OBJECTID,Name,Population,desc_,attribute,attr_date,metric,value,rep_date,Shape__Area,Shape__Length
18985,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/5/20,Three-Day Moving Average Of Cases,0.67,5/5/20,28.039425,22.01992042
18986,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/6/20,Three-Day Moving Average Of Cases,1,5/5/20,28.039425,22.01992042
18987,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/7/20,Three-Day Moving Average Of Cases,1,5/5/20,28.039425,22.01992042
18988,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/8/20,Three-Day Moving Average Of Cases,0.33,5/5/20,28.039425,22.01992042
18989,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/9/20,Three-Day Moving Average Of Cases,0.33,5/5/20,28.039425,22.01992042
18990,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/10/20,Three-Day Moving Average Of Cases,1,5/5/20,28.039425,22.01992042
18991,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/11/20,Three-Day Moving Average Of Cases,1,5/5/20,28.039425,22.01992042
18992,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/12/20,Three-Day Moving Average Of Cases,0.67,5/5/20,28.039425,22.01992042
18993,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/13/20,Three-Day Moving Average Of Cases,0.33,5/5/20,28.039425,22.01992042
18994,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/14/20,Three-Day Moving Average Of Cases,1,5/5/20,28.039425,22.01992042
18995,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/15/20,Three-Day Moving Average Of Cases,3.33,5/5/20,28.039425,22.01992042
18996,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/16/20,Three-Day Moving Average Of Cases,3,5/5/20,28.039425,22.01992042
18997,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/17/20,Three-Day Moving Average Of Cases,3.33,5/5/20,28.039425,22.01992042
18998,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/18/20,Three-Day Moving Average Of Cases,1.33,5/5/20,28.039425,22.01992042
18999,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/19/20,Three-Day Moving Average Of Cases,1.67,5/5/20,28.039425,22.01992042
19000,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/20/20,Three-Day Moving Average Of Cases,2.67,5/5/20,28.039425,22.01992042
19001,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/21/20,Three-Day Moving Average Of Cases,3.33,5/5/20,28.039425,22.01992042
19002,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/22/20,Three-Day Moving Average Of Cases,4,5/5/20,28.039425,22.01992042
19003,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/23/20,Three-Day Moving Average Of Cases,3,5/5/20,28.039425,22.01992042
19004,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/24/20,Three-Day Moving Average Of Cases,3,5/5/20,28.039425,22.01992042
19005,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/25/20,Three-Day Moving Average Of Cases,2.67,5/5/20,28.039425,22.01992042
19006,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/26/20,Three-Day Moving Average Of Cases,3.33,5/5/20,28.039425,22.01992042
19007,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/27/20,Three-Day Moving Average Of Cases,7,5/5/20,28.039425,22.01992042
19008,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/28/20,Three-Day Moving Average Of Cases,10,5/5/20,28.039425,22.01992042
19009,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/29/20,Three-Day Moving Average Of Cases,13,5/5/20,28.039425,22.01992042
19010,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/1/20,Three-Day Moving Average Of Cases,21.67,5/5/20,28.039425,22.01992042
19011,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/2/20,Three-Day Moving Average Of Cases,25.33,5/5/20,28.039425,22.01992042
19012,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/3/20,Three-Day Moving Average Of Cases,32.67,5/5/20,28.039425,22.01992042
19013,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/4/20,Three-Day Moving Average Of Cases,32.67,5/5/20,28.039425,22.01992042
19014,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/5/20,Three-Day Moving Average Of Cases,36.67,5/5/20,28.039425,22.01992042
19015,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/6/20,Three-Day Moving Average Of Cases,46,5/5/20,28.039425,22.01992042
19016,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/7/20,Three-Day Moving Average Of Cases,49.33,5/5/20,28.039425,22.01992042
19017,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/8/20,Three-Day Moving Average Of Cases,75,5/5/20,28.039425,22.01992042
19018,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/9/20,Three-Day Moving Average Of Cases,113.67,5/5/20,28.039425,22.01992042
19019,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/10/20,Three-Day Moving Average Of Cases,157.67,5/5/20,28.039425,22.01992042
19020,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/11/20,Three-Day Moving Average Of Cases,177.67,5/5/20,28.039425,22.01992042
19021,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/12/20,Three-Day Moving Average Of Cases,175.33,5/5/20,28.039425,22.01992042
19022,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/13/20,Three-Day Moving Average Of Cases,202.33,5/5/20,28.039425,22.01992042
19023,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/14/20,Three-Day Moving Average Of Cases,214,5/5/20,28.039425,22.01992042
19024,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/15/20,Three-Day Moving Average Of Cases,246.67,5/5/20,28.039425,22.01992042
19025,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/16/20,Three-Day Moving Average Of Cases,268.33,5/5/20,28.039425,22.01992042
19026,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/17/20,Three-Day Moving Average Of Cases,300,5/5/20,28.039425,22.01992042
19027,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/18/20,Three-Day Moving Average Of Cases,317.67,5/5/20,28.039425,22.01992042
19028,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/19/20,Three-Day Moving Average Of Cases,303.67,5/5/20,28.039425,22.01992042
19029,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/20/20,Three-Day Moving Average Of Cases,314.33,5/5/20,28.039425,22.01992042
19030,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/21/20,Three-Day Moving Average Of Cases,296,5/5/20,28.039425,22.01992042
19031,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/22/20,Three-Day Moving Average Of Cases,281.33,5/5/20,28.039425,22.01992042
19032,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/23/20,Three-Day Moving Average Of Cases,304.67,5/5/20,28.039425,22.01992042
19033,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/24/20,Three-Day Moving Average Of Cases,335.67,5/5/20,28.039425,22.01992042
19034,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/25/20,Three-Day Moving Average Of Cases,391.33,5/5/20,28.039425,22.01992042
19035,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/26/20,Three-Day Moving Average Of Cases,353,5/5/20,28.039425,22.01992042
19036,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/27/20,Three-Day Moving Average Of Cases,365,5/5/20,28.039425,22.01992042
19037,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/28/20,Three-Day Moving Average Of Cases,330.33,5/5/20,28.039425,22.01992042
19038,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/29/20,Three-Day Moving Average Of Cases,334.67,5/5/20,28.039425,22.01992042
19039,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/30/20,Three-Day Moving Average Of Cases,336.67,5/5/20,28.039425,22.01992042
19040,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/31/20,Three-Day Moving Average Of Cases,326,5/5/20,28.039425,22.01992042
19041,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/1/20,Three-Day Moving Average Of Cases,371.33,5/5/20,28.039425,22.01992042
19042,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/2/20,Three-Day Moving Average Of Cases,353,5/5/20,28.039425,22.01992042
19043,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/3/20,Three-Day Moving Average Of Cases,398,5/5/20,28.039425,22.01992042
19044,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/4/20,Three-Day Moving Average Of Cases,356.67,5/5/20,28.039425,22.01992042
19045,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/5/20,Three-Day Moving Average Of Cases,342.33,5/5/20,28.039425,22.01992042
19046,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/6/20,Three-Day Moving Average Of Cases,344.33,5/5/20,28.039425,22.01992042
19047,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/7/20,Three-Day Moving Average Of Cases,363.67,5/5/20,28.039425,22.01992042
19048,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/8/20,Three-Day Moving Average Of Cases,382,5/5/20,28.039425,22.01992042
19049,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/9/20,Three-Day Moving Average Of Cases,368.67,5/5/20,28.039425,22.01992042
19050,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/10/20,Three-Day Moving Average Of Cases,386.67,5/5/20,28.039425,22.01992042
19051,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/11/20,Three-Day Moving Average Of Cases,385.33,5/5/20,28.039425,22.01992042
19052,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/12/20,Three-Day Moving Average Of Cases,388,5/5/20,28.039425,22.01992042
19053,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/13/20,Three-Day Moving Average Of Cases,403.33,5/5/20,28.039425,22.01992042
19054,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/14/20,Three-Day Moving Average Of Cases,411.67,5/5/20,28.039425,22.01992042
19055,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/15/20,Three-Day Moving Average Of Cases,432,5/5/20,28.039425,22.01992042
19056,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/16/20,Three-Day Moving Average Of Cases,379.33,5/5/20,28.039425,22.01992042
19057,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/17/20,Three-Day Moving Average Of Cases,412,5/5/20,28.039425,22.01992042
19058,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/18/20,Three-Day Moving Average Of Cases,380,5/5/20,28.039425,22.01992042
19059,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/19/20,Three-Day Moving Average Of Cases,367,5/5/20,28.039425,22.01992042
19060,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/20/20,Three-Day Moving Average Of Cases,377.67,5/5/20,28.039425,22.01992042
19061,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/21/20,Three-Day Moving Average Of Cases,362,5/5/20,28.039425,22.01992042
19062,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/22/20,Three-Day Moving Average Of Cases,384,5/5/20,28.039425,22.01992042
19063,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/23/20,Three-Day Moving Average Of Cases,307.67,5/5/20,28.039425,22.01992042
19064,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/24/20,Three-Day Moving Average Of Cases,319,5/5/20,28.039425,22.01992042
19065,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/25/20,Three-Day Moving Average Of Cases,299.33,5/5/20,28.039425,22.01992042
19066,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/26/20,Three-Day Moving Average Of Cases,286.33,5/5/20,28.039425,22.01992042
19067,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/27/20,Three-Day Moving Average Of Cases,260,5/5/20,28.039425,22.01992042
19068,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/28/20,Three-Day Moving Average Of Cases,209.67,5/5/20,28.039425,22.01992042
19069,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/29/20,Three-Day Moving Average Of Cases,175.33,5/5/20,28.039425,22.01992042
19070,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/30/20,Three-Day Moving Average Of Cases,136.67,5/5/20,28.039425,22.01992042
19071,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/1/20,Three-Day Moving Average Of Cases,105.33,5/5/20,28.039425,22.01992042
19072,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/2/20,Three-Day Moving Average Of Cases,59.33,5/5/20,28.039425,22.01992042
19073,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/3/20,Three-Day Moving Average Of Cases,13.33,5/5/20,28.039425,22.01992042
19074,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/1/20,Cases,3,5/5/20,28.039425,22.01992042
19075,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/2/20,Cases,1,5/5/20,28.039425,22.01992042
19076,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/3/20,Cases,0,5/5/20,28.039425,22.01992042
19077,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/4/20,Cases,0,5/5/20,28.039425,22.01992042
19078,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/5/20,Cases,2,5/5/20,28.039425,22.01992042
19079,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/6/20,Cases,1,5/5/20,28.039425,22.01992042
19080,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/7/20,Cases,0,5/5/20,28.039425,22.01992042
19081,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/8/20,Cases,0,5/5/20,28.039425,22.01992042
19082,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/9/20,Cases,1,5/5/20,28.039425,22.01992042
19083,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/10/20,Cases,2,5/5/20,28.039425,22.01992042
19084,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/11/20,Cases,0,5/5/20,28.039425,22.01992042
19085,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/12/20,Cases,0,5/5/20,28.039425,22.01992042
19086,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/13/20,Cases,1,5/5/20,28.039425,22.01992042
19087,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/14/20,Cases,2,5/5/20,28.039425,22.01992042
19088,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/15/20,Cases,7,5/5/20,28.039425,22.01992042
19089,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/16/20,Cases,0,5/5/20,28.039425,22.01992042
19090,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/17/20,Cases,3,5/5/20,28.039425,22.01992042
19091,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/18/20,Cases,1,5/5/20,28.039425,22.01992042
19092,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/19/20,Cases,1,5/5/20,28.039425,22.01992042
19093,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/20/20,Cases,6,5/5/20,28.039425,22.01992042
19094,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/21/20,Cases,3,5/5/20,28.039425,22.01992042
19095,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/22/20,Cases,3,5/5/20,28.039425,22.01992042
19096,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/23/20,Cases,3,5/5/20,28.039425,22.01992042
19097,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/24/20,Cases,3,5/5/20,28.039425,22.01992042
19098,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/25/20,Cases,2,5/5/20,28.039425,22.01992042
19099,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/26/20,Cases,5,5/5/20,28.039425,22.01992042
19100,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/27/20,Cases,14,5/5/20,28.039425,22.01992042
19101,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/28/20,Cases,11,5/5/20,28.039425,22.01992042
19102,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/29/20,Cases,14,5/5/20,28.039425,22.01992042
19103,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/1/20,Cases,40,5/5/20,28.039425,22.01992042
19104,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/2/20,Cases,22,5/5/20,28.039425,22.01992042
19105,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/3/20,Cases,36,5/5/20,28.039425,22.01992042
19106,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/4/20,Cases,40,5/5/20,28.039425,22.01992042
19107,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/5/20,Cases,34,5/5/20,28.039425,22.01992042
19108,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/6/20,Cases,64,5/5/20,28.039425,22.01992042
19109,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/7/20,Cases,50,5/5/20,28.039425,22.01992042
19110,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/8/20,Cases,111,5/5/20,28.039425,22.01992042
19111,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/9/20,Cases,180,5/5/20,28.039425,22.01992042
19112,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/10/20,Cases,182,5/5/20,28.039425,22.01992042
19113,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/11/20,Cases,171,5/5/20,28.039425,22.01992042
19114,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/12/20,Cases,173,5/5/20,28.039425,22.01992042
19115,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/13/20,Cases,263,5/5/20,28.039425,22.01992042
19116,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/14/20,Cases,206,5/5/20,28.039425,22.01992042
19117,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/15/20,Cases,271,5/5/20,28.039425,22.01992042
19118,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/16/20,Cases,328,5/5/20,28.039425,22.01992042
19119,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/17/20,Cases,301,5/5/20,28.039425,22.01992042
19120,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/18/20,Cases,324,5/5/20,28.039425,22.01992042
19121,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/19/20,Cases,286,5/5/20,28.039425,22.01992042
19122,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/20/20,Cases,333,5/5/20,28.039425,22.01992042
19123,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/21/20,Cases,269,5/5/20,28.039425,22.01992042
19124,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/22/20,Cases,242,5/5/20,28.039425,22.01992042
19125,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/23/20,Cases,403,5/5/20,28.039425,22.01992042
19126,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/24/20,Cases,362,5/5/20,28.039425,22.01992042
19127,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/25/20,Cases,409,5/5/20,28.039425,22.01992042
19128,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/26/20,Cases,288,5/5/20,28.039425,22.01992042
19129,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/27/20,Cases,398,5/5/20,28.039425,22.01992042
19130,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/28/20,Cases,305,5/5/20,28.039425,22.01992042
19131,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/29/20,Cases,301,5/5/20,28.039425,22.01992042
19132,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/30/20,Cases,404,5/5/20,28.039425,22.01992042
19133,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/31/20,Cases,273,5/5/20,28.039425,22.01992042
19134,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/1/20,Cases,437,5/5/20,28.039425,22.01992042
19135,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/2/20,Cases,349,5/5/20,28.039425,22.01992042
19136,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/3/20,Cases,408,5/5/20,28.039425,22.01992042
19137,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/4/20,Cases,313,5/5/20,28.039425,22.01992042
19138,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/5/20,Cases,306,5/5/20,28.039425,22.01992042
19139,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/6/20,Cases,414,5/5/20,28.039425,22.01992042
19140,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/7/20,Cases,371,5/5/20,28.039425,22.01992042
19141,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/8/20,Cases,361,5/5/20,28.039425,22.01992042
19142,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/9/20,Cases,374,5/5/20,28.039425,22.01992042
19143,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/10/20,Cases,425,5/5/20,28.039425,22.01992042
19144,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/11/20,Cases,357,5/5/20,28.039425,22.01992042
19145,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/12/20,Cases,382,5/5/20,28.039425,22.01992042
19146,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/13/20,Cases,471,5/5/20,28.039425,22.01992042
19147,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/14/20,Cases,382,5/5/20,28.039425,22.01992042
19148,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/15/20,Cases,443,5/5/20,28.039425,22.01992042
19149,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/16/20,Cases,313,5/5/20,28.039425,22.01992042
19150,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/17/20,Cases,480,5/5/20,28.039425,22.01992042
19151,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/18/20,Cases,347,5/5/20,28.039425,22.01992042
19152,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/19/20,Cases,274,5/5/20,28.039425,22.01992042
19153,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/20/20,Cases,512,5/5/20,28.039425,22.01992042
19154,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/21/20,Cases,300,5/5/20,28.039425,22.01992042
19155,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/22/20,Cases,340,5/5/20,28.039425,22.01992042
19156,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/23/20,Cases,283,5/5/20,28.039425,22.01992042
19157,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/24/20,Cases,334,5/5/20,28.039425,22.01992042
19158,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/25/20,Cases,281,5/5/20,28.039425,22.01992042
19159,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/26/20,Cases,244,5/5/20,28.039425,22.01992042
19160,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/27/20,Cases,255,5/5/20,28.039425,22.01992042
19161,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/28/20,Cases,130,5/5/20,28.039425,22.01992042
19162,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/29/20,Cases,141,5/5/20,28.039425,22.01992042
19163,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/30/20,Cases,139,5/5/20,28.039425,22.01992042
19164,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/1/20,Cases,36,5/5/20,28.039425,22.01992042
19165,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/2/20,Cases,3,5/5/20,28.039425,22.01992042
19166,Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/3/20,Cases,1,5/5/20,28.039425,22.01992042
19167,Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/7/20,Three-Day Moving Average Of Cases,2.67,5/5/20,28.039425,22.01992042
19168,Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/8/20,Three-Day Moving Average Of Cases,0,5/5/20,28.039425,22.01992042
19169,Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/9/20,Three-Day Moving Average Of Cases,1.67,5/5/20,28.039425,22.01992042
19170,Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/10/20,Three-Day Moving Average Of Cases,3.67,5/5/20,28.039425,22.01992042
