Name,Population,Desc_,attribute,attr_date,metric,value,rep_date,ObjectId
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/10/2020,Three-Day Moving Average Of Cases,447.67,6/10/2020,5957
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/11/2020,Three-Day Moving Average Of Cases,409,6/10/2020,5958
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/12/2020,Three-Day Moving Average Of Cases,415,6/10/2020,5959
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/13/2020,Three-Day Moving Average Of Cases,368,6/10/2020,5960
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/14/2020,Three-Day Moving Average Of Cases,327,6/10/2020,5961
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/15/2020,Three-Day Moving Average Of Cases,339,6/10/2020,5962
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/16/2020,Three-Day Moving Average Of Cases,358,6/10/2020,5963
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/17/2020,Three-Day Moving Average Of Cases,395,6/10/2020,5964
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/18/2020,Three-Day Moving Average Of Cases,346,6/10/2020,5965
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/19/2020,Three-Day Moving Average Of Cases,333,6/10/2020,5966
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/20/2020,Three-Day Moving Average Of Cases,291,6/10/2020,5967
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/21/2020,Three-Day Moving Average Of Cases,357.67,6/10/2020,5968
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/22/2020,Three-Day Moving Average Of Cases,385.33,6/10/2020,5969
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/23/2020,Three-Day Moving Average Of Cases,611.67,6/10/2020,5970
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/24/2020,Three-Day Moving Average Of Cases,692.33,6/10/2020,5971
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/25/2020,Three-Day Moving Average Of Cases,726.33,6/10/2020,5972
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/26/2020,Three-Day Moving Average Of Cases,545,6/10/2020,5973
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/27/2020,Three-Day Moving Average Of Cases,472.33,6/10/2020,5974
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,4/28/2020,Three-Day Moving Average Of Cases,451,6/10/2020,5975
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/24/2020,Three-Day Moving Average Of Cases,312.33,6/10/2020,5976
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/25/2020,Three-Day Moving Average Of Cases,263.33,6/10/2020,5977
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/26/2020,Three-Day Moving Average Of Cases,256.67,6/10/2020,5978
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/27/2020,Three-Day Moving Average Of Cases,264,6/10/2020,5979
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/28/2020,Three-Day Moving Average Of Cases,287,6/10/2020,5980
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/29/2020,Three-Day Moving Average Of Cases,389.33,6/10/2020,5981
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/30/2020,Three-Day Moving Average Of Cases,393.67,6/10/2020,5982
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,5/31/2020,Three-Day Moving Average Of Cases,319,6/10/2020,5983
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/1/2020,Three-Day Moving Average Of Cases,218,6/10/2020,5984
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/2/2020,Three-Day Moving Average Of Cases,197.67,6/10/2020,5985
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/3/2020,Three-Day Moving Average Of Cases,248.33,6/10/2020,5986
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/4/2020,Three-Day Moving Average Of Cases,263.67,6/10/2020,5987
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/5/2020,Three-Day Moving Average Of Cases,260.67,6/10/2020,5988
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/6/2020,Three-Day Moving Average Of Cases,214.67,6/10/2020,5989
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/7/2020,Three-Day Moving Average Of Cases,179.67,6/10/2020,5990
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/8/2020,Three-Day Moving Average Of Cases,157.67,6/10/2020,5991
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,6/9/2020,Three-Day Moving Average Of Cases,145.67,6/10/2020,5992
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/5/2020,Cases,7,6/10/2020,5993
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/6/2020,Cases,0,6/10/2020,5994
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/7/2020,Cases,0,6/10/2020,5995
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/8/2020,Cases,0,6/10/2020,5996
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/9/2020,Cases,5,6/10/2020,5997
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/10/2020,Cases,6,6/10/2020,5998
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/11/2020,Cases,18,6/10/2020,5999
Colorado,5694287,Cases of COVID-19 in Colorado by Date Reported to the State,,3/12/2020,Cases,10,6/10/2020,6000
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/14/2020,Cases,24439,6/10/2020,6001
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/15/2020,Cases,24748,6/10/2020,6002
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/16/2020,Cases,24993,6/10/2020,6003
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/17/2020,Cases,25206,6/10/2020,6004
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/18/2020,Cases,25506,6/10/2020,6005
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/19/2020,Cases,25785,6/10/2020,6006
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/20/2020,Cases,26077,6/10/2020,6007
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/21/2020,Cases,26279,6/10/2020,6008
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/22/2020,Cases,26540,6/10/2020,6009
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/23/2020,Cases,26699,6/10/2020,6010
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/24/2020,Cases,26853,6/10/2020,6011
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/25/2020,Cases,27057,6/10/2020,6012
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/26/2020,Cases,27253,6/10/2020,6013
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/27/2020,Cases,27402,6/10/2020,6014
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/28/2020,Cases,27546,6/10/2020,6015
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/29/2020,Cases,27722,6/10/2020,6016
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/30/2020,Cases,27843,6/10/2020,6017
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,5/31/2020,Cases,27972,6/10/2020,6018
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/1/2020,Cases,28114,6/10/2020,6019
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/2/2020,Cases,28237,6/10/2020,6020
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/3/2020,Cases,28327,6/10/2020,6021
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/4/2020,Cases,28386,6/10/2020,6022
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/5/2020,Cases,28445,6/10/2020,6023
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/6/2020,Cases,28474,6/10/2020,6024
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/7/2020,Cases,28490,6/10/2020,6025
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/8/2020,Cases,28496,6/10/2020,6026
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,6/9/2020,Cases,28499,6/10/2020,6027
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/5/2020,Cases,7,6/10/2020,6028
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/6/2020,Cases,7,6/10/2020,6029
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/7/2020,Cases,7,6/10/2020,6030
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/8/2020,Cases,7,6/10/2020,6031
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/9/2020,Cases,12,6/10/2020,6032
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/10/2020,Cases,18,6/10/2020,6033
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/11/2020,Cases,36,6/10/2020,6034
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/12/2020,Cases,46,6/10/2020,6035
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/13/2020,Cases,72,6/10/2020,6036
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/14/2020,Cases,101,6/10/2020,6037
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/15/2020,Cases,135,6/10/2020,6038
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/16/2020,Cases,169,6/10/2020,6039
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/17/2020,Cases,199,6/10/2020,6040
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/18/2020,Cases,265,6/10/2020,6041
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/19/2020,Cases,346,6/10/2020,6042
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/20/2020,Cases,465,6/10/2020,6043
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/21/2020,Cases,580,6/10/2020,6044
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/22/2020,Cases,705,6/10/2020,6045
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/23/2020,Cases,898,6/10/2020,6046
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/24/2020,Cases,1073,6/10/2020,6047
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/25/2020,Cases,1385,6/10/2020,6048
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/26/2020,Cases,1679,6/10/2020,6049
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/27/2020,Cases,2006,6/10/2020,6050
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/17/2020,Cases,22385,6/10/2020,6051
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/18/2020,Cases,22656,6/10/2020,6052
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/19/2020,Cases,22947,6/10/2020,6053
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/20/2020,Cases,23309,6/10/2020,6054
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/21/2020,Cases,23616,6/10/2020,6055
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/22/2020,Cases,24065,6/10/2020,6056
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/23/2020,Cases,24288,6/10/2020,6057
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/24/2020,Cases,24553,6/10/2020,6058
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/25/2020,Cases,24855,6/10/2020,6059
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/26/2020,Cases,25058,6/10/2020,6060
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/27/2020,Cases,25345,6/10/2020,6061
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/28/2020,Cases,25716,6/10/2020,6062
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/29/2020,Cases,26226,6/10/2020,6063
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/30/2020,Cases,26526,6/10/2020,6064
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,5/31/2020,Cases,26673,6/10/2020,6065
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/1/2020,Cases,26880,6/10/2020,6066
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/2/2020,Cases,27119,6/10/2020,6067
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/3/2020,Cases,27418,6/10/2020,6068
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/4/2020,Cases,27671,6/10/2020,6069
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/5/2020,Cases,27901,6/10/2020,6070
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/6/2020,Cases,28062,6/10/2020,6071
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/7/2020,Cases,28210,6/10/2020,6072
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/8/2020,Cases,28374,6/10/2020,6073
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,6/9/2020,Cases,28499,6/10/2020,6074
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/9/2020,Deaths,2,6/10/2020,6075
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/10/2020,Deaths,0,6/10/2020,6076
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/11/2020,Deaths,0,6/10/2020,6077
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/12/2020,Deaths,0,6/10/2020,6078
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/13/2020,Deaths,3,6/10/2020,6079
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/14/2020,Deaths,0,6/10/2020,6080
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/15/2020,Deaths,1,6/10/2020,6081
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/16/2020,Deaths,3,6/10/2020,6082
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/17/2020,Deaths,3,6/10/2020,6083
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/18/2020,Deaths,3,6/10/2020,6084
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/19/2020,Deaths,5,6/10/2020,6085
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/20/2020,Deaths,1,6/10/2020,6086
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/21/2020,Deaths,6,6/10/2020,6087
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/22/2020,Deaths,4,6/10/2020,6088
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/23/2020,Deaths,6,6/10/2020,6089
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/24/2020,Deaths,7,6/10/2020,6090
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/25/2020,Deaths,16,6/10/2020,6091
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/26/2020,Deaths,4,6/10/2020,6092
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/27/2020,Deaths,10,6/10/2020,6093
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/28/2020,Deaths,13,6/10/2020,6094
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/29/2020,Deaths,10,6/10/2020,6095
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/30/2020,Deaths,20,6/10/2020,6096
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,3/31/2020,Deaths,15,6/10/2020,6097
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/1/2020,Deaths,29,6/10/2020,6098
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/2/2020,Deaths,22,6/10/2020,6099
Colorado,5694287,Number of Deaths From COVID-19 in Colorado by Date of Death - By Day,,4/3/2020,Deaths,20,6/10/2020,6100
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/5/2020,Cases,37,6/10/2020,6101
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/24/2020,Three-Day Moving Average Of Cases,191.33,6/10/2020,6102
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/25/2020,Three-Day Moving Average Of Cases,172.33,6/10/2020,6103
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/26/2020,Three-Day Moving Average Of Cases,184.67,6/10/2020,6104
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/27/2020,Three-Day Moving Average Of Cases,183,6/10/2020,6105
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/28/2020,Three-Day Moving Average Of Cases,163,6/10/2020,6106
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/29/2020,Three-Day Moving Average Of Cases,156.33,6/10/2020,6107
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/30/2020,Three-Day Moving Average Of Cases,147,6/10/2020,6108
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/31/2020,Three-Day Moving Average Of Cases,142,6/10/2020,6109
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/1/2020,Three-Day Moving Average Of Cases,130.67,6/10/2020,6110
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/2/2020,Three-Day Moving Average Of Cases,131.33,6/10/2020,6111
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/3/2020,Three-Day Moving Average Of Cases,118.33,6/10/2020,6112
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/4/2020,Three-Day Moving Average Of Cases,90.67,6/10/2020,6113
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/5/2020,Three-Day Moving Average Of Cases,69.33,6/10/2020,6114
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/6/2020,Three-Day Moving Average Of Cases,49,6/10/2020,6115
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/7/2020,Three-Day Moving Average Of Cases,34.67,6/10/2020,6116
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/8/2020,Three-Day Moving Average Of Cases,17,6/10/2020,6117
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,6/9/2020,Three-Day Moving Average Of Cases,8.33,6/10/2020,6118
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/1/2020,Cases,4,6/10/2020,6119
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/2/2020,Cases,1,6/10/2020,6120
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/3/2020,Cases,2,6/10/2020,6121
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/4/2020,Cases,2,6/10/2020,6122
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/5/2020,Cases,2,6/10/2020,6123
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/6/2020,Cases,1,6/10/2020,6124
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/7/2020,Cases,0,6/10/2020,6125
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/8/2020,Cases,6,6/10/2020,6126
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/9/2020,Cases,1,6/10/2020,6127
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/10/2020,Cases,3,6/10/2020,6128
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/11/2020,Cases,0,6/10/2020,6129
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/12/2020,Cases,0,6/10/2020,6130
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/13/2020,Cases,3,6/10/2020,6131
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/14/2020,Cases,1,6/10/2020,6132
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/15/2020,Cases,7,6/10/2020,6133
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/16/2020,Cases,0,6/10/2020,6134
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/17/2020,Cases,2,6/10/2020,6135
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/18/2020,Cases,1,6/10/2020,6136
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/19/2020,Cases,2,6/10/2020,6137
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/20/2020,Cases,6,6/10/2020,6138
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/21/2020,Cases,2,6/10/2020,6139
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/22/2020,Cases,3,6/10/2020,6140
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/23/2020,Cases,6,6/10/2020,6141
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/24/2020,Cases,7,6/10/2020,6142
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/25/2020,Cases,4,6/10/2020,6143
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/26/2020,Cases,7,6/10/2020,6144
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/27/2020,Cases,10,6/10/2020,6145
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/28/2020,Cases,9,6/10/2020,6146
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,2/29/2020,Cases,13,6/10/2020,6147
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/1/2020,Cases,49,6/10/2020,6148
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/2/2020,Cases,24,6/10/2020,6149
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/3/2020,Cases,35,6/10/2020,6150
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/4/2020,Cases,43,6/10/2020,6151
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,3/6/2020,Cases,60,6/10/2020,6152
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,3/25/2020,Cases,5356,6/10/2020,6153
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date Reported to the State,,3/28/2020,Cases,2249,6/10/2020,6154
Colorado,5694287,Cumulative Number of Cases of COVID-19 in Colorado by Date of Illness Onset,,2/4/2020,Cases,9,6/10/2020,6155
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/24/2020,Cases,453,6/10/2020,6156
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/25/2020,Cases,381,6/10/2020,6157
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/26/2020,Cases,371,6/10/2020,6158
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/27/2020,Cases,426,6/10/2020,6159
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/28/2020,Cases,351,6/10/2020,6160
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/29/2020,Cases,338,6/10/2020,6161
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,4/30/2020,Cases,369,6/10/2020,6162
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/1/2020,Cases,408,6/10/2020,6163
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/2/2020,Cases,334,6/10/2020,6164
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/3/2020,Cases,296,6/10/2020,6165
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/4/2020,Cases,391,6/10/2020,6166
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/5/2020,Cases,344,6/10/2020,6167
Colorado,5694287,Cases of COVID-19 in Colorado by Date of Illness Onset,,5/6/2020,Cases,359,6/10/2020,6168
